,Domain,Facility_ID,DateFrom
3186,Dentální hygienistka,41456,2005-10-10
3187,Dentální hygienistka,51740,1993-09-01
3188,Fyzioterapeut,10452,2018-03-01
3189,Fyzioterapeut,10610,2018-01-22
3190,Fyzioterapeut,15457,2014-11-26
3191,Fyzioterapeut,17934,2015-03-04
3192,Fyzioterapeut,29899,2012-01-01
3193,Fyzioterapeut,33392,2010-08-01
3194,Fyzioterapeut,35679,2009-05-15
3195,Fyzioterapeut,37367,2008-04-15
3196,Fyzioterapeut,42111,2005-01-01
3197,Fyzioterapeut,42509,2005-01-19
3198,Fyzioterapeut,43605,2004-01-01
3199,Fyzioterapeut,43607,2004-01-01
3200,Fyzioterapeut,43609,2004-01-01
3201,Fyzioterapeut,43612,2004-01-01
3202,Fyzioterapeut,43615,2004-01-01
3203,Fyzioterapeut,43617,2004-01-01
3204,Fyzioterapeut,43621,2004-01-01
3205,Fyzioterapeut,43625,2004-01-01
3206,Fyzioterapeut,43909,2004-01-01
3207,Fyzioterapeut,48254,1995-06-01
3208,Fyzioterapeut,56439,1993-04-01
3209,Fyzioterapeut,58134,1994-09-01
3210,Fyzioterapeut,58180,1994-09-01
3211,kardiologie,1365,2021-03-12
3212,kardiologie,9779,2018-01-01
3213,kardiologie,9782,2018-01-01
3214,kardiologie,9786,2018-01-01
3215,kardiologie,15111,2016-01-01
3216,kardiologie,45954,2000-10-01
3217,Dentální hygienistka,154,2021-10-01
3218,Fyzioterapeut,664,2021-06-07
3219,Fyzioterapeut,763,2021-07-01
3220,Fyzioterapeut,853,2021-06-01
3221,Fyzioterapeut,1535,2021-03-01
3222,Fyzioterapeut,1536,2021-04-01
3223,Fyzioterapeut,3369,2020-06-18
3224,Fyzioterapeut,3622,2020-06-01
3225,Fyzioterapeut,5042,2019-12-17
3226,Fyzioterapeut,5374,2020-01-01
3227,Fyzioterapeut,5605,2020-02-03
3228,Fyzioterapeut,7299,2018-01-01
3229,Fyzioterapeut,8406,2018-10-01
3230,Fyzioterapeut,9756,2018-01-01
3231,Fyzioterapeut,9762,2018-01-01
3232,Fyzioterapeut,11020,2018-01-01
3233,Fyzioterapeut,12438,2017-04-28
3234,Fyzioterapeut,12722,2017-03-20
3235,Fyzioterapeut,12724,2017-03-01
3236,Fyzioterapeut,12761,2017-03-14
3237,Fyzioterapeut,13514,2017-01-01
3238,Fyzioterapeut,13827,2016-11-01
3239,Fyzioterapeut,13828,2016-11-01
3240,Fyzioterapeut,14569,1994-10-01
3241,Fyzioterapeut,14570,1994-10-01
3242,Fyzioterapeut,16336,2016-07-01
3243,Fyzioterapeut,16489,2016-01-01
3244,Fyzioterapeut,16629,2016-05-01
3245,Fyzioterapeut,16974,2012-04-01
3246,Fyzioterapeut,17526,2015-01-01
3247,Fyzioterapeut,17528,2015-01-01
3248,Fyzioterapeut,17969,2016-01-01
3249,Fyzioterapeut,18127,2016-01-01
3250,Fyzioterapeut,18495,2015-11-11
3251,Fyzioterapeut,19023,2016-01-01
3252,Fyzioterapeut,21015,2015-04-01
3253,Fyzioterapeut,21298,2015-03-24
3254,Fyzioterapeut,21357,2014-05-01
3255,Fyzioterapeut,21363,2015-02-20
3256,Fyzioterapeut,21823,2015-01-01
3257,Fyzioterapeut,21898,2015-01-16
3258,Fyzioterapeut,22251,2014-10-01
3259,Fyzioterapeut,22252,2014-10-01
3260,Fyzioterapeut,22644,2014-07-01
3261,Fyzioterapeut,22691,2014-01-01
3262,Fyzioterapeut,22695,2014-01-01
3263,Fyzioterapeut,24651,2013-10-01
3264,Fyzioterapeut,25728,2012-08-01
3265,Fyzioterapeut,25729,2012-08-01
3266,Fyzioterapeut,26041,2013-07-01
3267,Fyzioterapeut,26044,2013-07-01
3268,Fyzioterapeut,26418,2013-08-07
3269,Fyzioterapeut,27159,2013-02-15
3270,Fyzioterapeut,27296,2013-01-01
3271,Fyzioterapeut,28438,2012-07-01
3272,Fyzioterapeut,30143,2012-02-01
3273,Fyzioterapeut,30560,2012-02-01
3274,Fyzioterapeut,30565,2012-02-01
3275,Fyzioterapeut,34456,2010-04-01
3276,Fyzioterapeut,34594,2010-01-01
3277,Fyzioterapeut,34962,2009-01-01
3278,Fyzioterapeut,35343,2009-07-01
3279,Fyzioterapeut,35561,2009-07-01
3280,Fyzioterapeut,36210,2009-01-01
3281,Fyzioterapeut,36294,2009-01-01
3282,Fyzioterapeut,36298,2009-01-01
3283,Fyzioterapeut,36309,2009-01-01
3284,Fyzioterapeut,36827,2008-01-01
3285,Fyzioterapeut,36829,2008-01-01
3286,Fyzioterapeut,36869,2008-09-03
3287,Fyzioterapeut,37257,2008-01-01
3288,Fyzioterapeut,37309,2007-07-01
3289,Fyzioterapeut,37521,2008-03-01
3290,Fyzioterapeut,37609,2008-04-01
3291,Fyzioterapeut,38943,2007-07-01
3292,Fyzioterapeut,39552,2007-04-01
3293,Fyzioterapeut,40686,2005-10-01
3294,Fyzioterapeut,40693,2006-03-01
3295,Fyzioterapeut,40695,2006-03-01
3296,Fyzioterapeut,47747,1996-01-01
3297,Fyzioterapeut,48412,1996-01-01
3298,Fyzioterapeut,48523,1999-02-01
3299,Fyzioterapeut,48524,1994-10-01
3300,Fyzioterapeut,48528,1994-10-01
3301,Fyzioterapeut,48529,1994-10-01
3302,Fyzioterapeut,48548,1995-01-01
3303,Fyzioterapeut,50453,1993-11-01
3304,Fyzioterapeut,54419,1995-01-01
3305,Fyzioterapeut,56061,1994-02-01
3306,Fyzioterapeut,57534,1997-07-01
3307,Fyzioterapeut,58363,1992-01-01
3308,Fyzioterapeut,58379,1976-12-01
3309,Fyzioterapeut,58391,1976-12-01
3310,Fyzioterapeut,58763,1979-07-01
3311,Fyzioterapeut,60687,1979-07-01
3312,kardiologie,18241,2015-12-07
3313,kardiologie,19933,2015-07-17
3314,kardiologie,20224,2006-01-04
3315,kardiologie,22059,2015-01-05
3316,kardiologie,22255,2014-09-01
3317,kardiologie,23775,2014-01-01
3318,kardiologie,24192,2014-02-14
3319,kardiologie,30210,2012-01-01
3320,kardiologie,30211,2012-01-01
3321,kardiologie,30957,2011-01-01
3322,kardiologie,34584,2010-01-01
3323,kardiologie,34586,2010-01-01
3324,kardiologie,36212,2009-01-01
3325,kardiologie,37243,2008-01-01
3326,kardiologie,38931,2007-07-01
3327,kardiologie,39563,2007-01-01
3328,kardiologie,39569,2007-01-01
3329,kardiologie,47777,1996-10-01
3330,kardiologie,49057,1994-07-01
3331,kardiologie,60648,1979-07-01
3332,kardiologie,60765,1979-07-01
3333,sexuologie,5653,2019-01-01
3334,sexuologie,8561,2018-09-08
3335,sexuologie,15056,1979-07-01
3336,sexuologie,35048,2009-01-02
3337,sexuologie,60754,1979-07-01
3338,soudní lékařství,14550,2016-01-01
3339,Dentální hygienistka,3429,2020-09-01
3340,Dentální hygienistka,4000,2020-05-01
3341,Dentální hygienistka,4014,2020-05-01
3342,Dentální hygienistka,4260,2020-02-26
3343,Dentální hygienistka,6543,2019-06-01
3344,Dentální hygienistka,8220,2018-11-01
3345,Dentální hygienistka,10715,2018-01-01
3346,Dentální hygienistka,11673,2017-09-01
3347,Dentální hygienistka,12434,2017-05-01
3348,Dentální hygienistka,13821,2017-01-01
3349,Dentální hygienistka,17950,2016-01-01
3350,Dentální hygienistka,17991,2016-01-01
3351,Dentální hygienistka,21233,2015-05-01
3352,Dentální hygienistka,26081,2013-09-16
3353,Dentální hygienistka,27292,2013-04-01
3354,Dentální hygienistka,29379,2011-05-01
3355,Dentální hygienistka,35182,2009-09-01
3356,Dentální hygienistka,35819,2009-01-01
3357,Dentální hygienistka,46655,2000-11-01
3358,Dentální hygienistka,53193,1993-11-01
3359,Dentální hygienistka,56123,1993-01-01
3360,Fyzioterapeut,183,2021-09-01
3361,Fyzioterapeut,184,2021-09-01
3362,Fyzioterapeut,315,2021-09-01
3363,Fyzioterapeut,337,2021-09-01
3364,Fyzioterapeut,607,2021-07-01
3365,Fyzioterapeut,1566,2021-04-01
3366,Fyzioterapeut,3172,2020-09-01
3367,Fyzioterapeut,4836,2020-01-15
3368,Fyzioterapeut,5170,2020-01-01
3369,Fyzioterapeut,5625,2020-01-01
3370,Fyzioterapeut,9636,2018-06-01
3371,Fyzioterapeut,13574,2017-01-01
3372,Fyzioterapeut,16045,2016-08-01
3373,Fyzioterapeut,17499,2015-12-01
3374,Fyzioterapeut,17866,2016-01-01
3375,Fyzioterapeut,19739,2015-09-01
3376,Fyzioterapeut,19740,2015-09-01
3377,Fyzioterapeut,20469,2015-07-01
3378,Fyzioterapeut,21528,2015-03-06
3379,Fyzioterapeut,27411,2013-04-01
3380,Fyzioterapeut,27413,2013-01-01
3381,Fyzioterapeut,27574,2013-01-01
3382,Fyzioterapeut,28725,2012-01-01
3383,Fyzioterapeut,29682,2012-03-01
3384,Fyzioterapeut,29996,2012-01-01
3385,Fyzioterapeut,30979,2011-10-11
3386,Fyzioterapeut,35139,2009-01-01
3387,Fyzioterapeut,37525,2008-01-01
3388,Fyzioterapeut,37526,2008-01-01
3389,Fyzioterapeut,37861,2008-03-26
3390,Fyzioterapeut,40463,2006-01-01
3391,Fyzioterapeut,42393,2005-01-01
3392,Fyzioterapeut,42395,2005-01-01
3393,Fyzioterapeut,46485,1999-01-01
3394,Fyzioterapeut,53154,1995-01-01
3395,Fyzioterapeut,53202,1994-01-01
3396,Fyzioterapeut,56118,1993-01-01
3397,Fyzioterapeut,58568,1976-12-01
3398,Fyzioterapeut,59510,1992-01-01
3399,Fyzioterapeut,59516,1976-12-01
3400,kardiologie,6372,2019-06-21
3401,kardiologie,8706,2018-08-08
3402,kardiologie,10809,2018-01-01
3403,kardiologie,12580,2017-09-01
3404,kardiologie,24455,2014-01-01
3405,kardiologie,29993,2012-01-01
3406,kardiologie,37352,2007-05-01
3407,kardiologie,37483,2008-01-01
3408,kardiologie,53106,1995-01-01
3409,kardiologie,56126,1993-01-01
3410,kardiologie,56283,1992-08-01
3411,sexuologie,27057,2013-05-01
3412,sexuologie,58579,1976-12-01
3413,Dentální hygienistka,139,2021-09-01
3414,Dentální hygienistka,3865,2020-04-01
3415,Dentální hygienistka,5137,2019-12-09
3416,Dentální hygienistka,5158,2020-01-01
3417,Dentální hygienistka,5184,2020-01-01
3418,Dentální hygienistka,6292,2019-07-15
3419,Dentální hygienistka,7047,2019-04-01
3420,Dentální hygienistka,8215,2018-11-01
3421,Dentální hygienistka,10154,2018-04-01
3422,Dentální hygienistka,11309,2017-11-01
3423,Dentální hygienistka,11512,2017-10-01
3424,Dentální hygienistka,11767,2017-09-01
3425,Dentální hygienistka,12354,2017-06-01
3426,Dentální hygienistka,13542,2017-01-01
3427,Dentální hygienistka,14021,2016-10-26
3428,Dentální hygienistka,15489,2016-08-05
3429,Dentální hygienistka,16044,2016-08-01
3430,Dentální hygienistka,16430,2016-06-01
3431,Dentální hygienistka,17097,2016-03-10
3432,Dentální hygienistka,17099,2016-02-18
3433,Dentální hygienistka,17503,2016-01-01
3434,Dentální hygienistka,19853,2015-09-01
3435,Dentální hygienistka,21192,2015-05-13
3436,Dentální hygienistka,21261,2015-01-01
3437,Dentální hygienistka,22392,2014-09-01
3438,Dentální hygienistka,24400,2014-02-01
3439,Dentální hygienistka,26914,2013-07-01
3440,Dentální hygienistka,27212,2013-01-01
3441,Dentální hygienistka,29244,2012-05-01
3442,Dentální hygienistka,29749,2012-01-02
3443,Dentální hygienistka,31031,2011-11-01
3444,Dentální hygienistka,31798,2010-02-15
3445,Dentální hygienistka,32269,2010-10-01
3446,Dentální hygienistka,34346,2010-01-01
3447,Dentální hygienistka,34348,2010-01-01
3448,Dentální hygienistka,35747,2007-12-01
3449,Dentální hygienistka,36860,2008-07-01
3450,Dentální hygienistka,50433,1994-09-01
3451,Dentální hygienistka,55358,1993-11-01
3452,Dentální hygienistka,55698,2001-05-01
3453,Dentální hygienistka,57295,2001-01-01
3454,Fyzioterapeut,71,2021-10-01
3455,Fyzioterapeut,752,2021-07-01
3456,Fyzioterapeut,753,2021-06-01
3457,Fyzioterapeut,754,2021-06-01
3458,Fyzioterapeut,1012,2021-05-01
3459,Fyzioterapeut,1043,2021-06-01
3460,Fyzioterapeut,1078,2021-05-01
3461,Fyzioterapeut,1324,2021-04-01
3462,Fyzioterapeut,1740,2021-02-01
3463,Fyzioterapeut,2246,2021-02-01
3464,Fyzioterapeut,2736,2020-10-07
3465,Fyzioterapeut,3044,2020-09-01
3466,Fyzioterapeut,3169,2020-08-01
3467,Fyzioterapeut,3170,2020-08-01
3468,Fyzioterapeut,3266,2020-08-01
3469,Fyzioterapeut,3328,2020-07-01
3470,Fyzioterapeut,4264,2020-05-01
3471,Fyzioterapeut,4265,2020-05-01
3472,Fyzioterapeut,4810,2020-01-02
3473,Fyzioterapeut,5319,2020-01-01
3474,Fyzioterapeut,5462,2019-09-30
3475,Fyzioterapeut,5995,2019-08-28
3476,Fyzioterapeut,5996,2019-08-28
3477,Fyzioterapeut,6132,2019-07-29
3478,Fyzioterapeut,6978,2019-01-01
3479,Fyzioterapeut,7169,2019-03-01
3480,Fyzioterapeut,7170,2019-03-01
3481,Fyzioterapeut,7306,2018-01-01
3482,Fyzioterapeut,7315,2018-01-01
3483,Fyzioterapeut,7505,2019-01-03
3484,Fyzioterapeut,7506,2019-01-03
3485,Fyzioterapeut,7518,2019-01-24
3486,Fyzioterapeut,8021,2019-01-01
3487,Fyzioterapeut,8169,2018-11-07
3488,Fyzioterapeut,8405,2018-10-08
3489,Fyzioterapeut,8555,2018-10-08
3490,Fyzioterapeut,8571,2018-09-17
3491,Fyzioterapeut,9142,2018-07-10
3492,Fyzioterapeut,9210,2018-06-25
3493,Fyzioterapeut,9330,2018-06-11
3494,Fyzioterapeut,9335,2018-06-12
3495,Fyzioterapeut,9340,2000-04-01
3496,Fyzioterapeut,9459,2018-06-08
3497,Fyzioterapeut,9461,2018-06-08
3498,Fyzioterapeut,9462,2018-06-08
3499,Fyzioterapeut,9467,2018-06-04
3500,Fyzioterapeut,9469,2018-06-04
3501,Fyzioterapeut,9470,2018-06-04
3502,Fyzioterapeut,9640,2018-06-01
3503,Fyzioterapeut,10313,2018-02-22
3504,Fyzioterapeut,10314,2018-02-22
3505,Fyzioterapeut,11174,2017-11-13
3506,Fyzioterapeut,11545,2017-08-23
3507,Fyzioterapeut,11635,2017-10-01
3508,Fyzioterapeut,11842,2017-08-10
3509,Fyzioterapeut,11983,2017-08-01
3510,Fyzioterapeut,11984,2017-08-01
3511,Fyzioterapeut,12517,2017-04-26
3512,Fyzioterapeut,12526,2017-05-01
3513,Fyzioterapeut,12527,2017-05-01
3514,Fyzioterapeut,12995,2017-03-01
3515,Fyzioterapeut,12996,2017-03-01
3516,Fyzioterapeut,14261,2009-01-01
3517,Fyzioterapeut,14440,2016-09-13
3518,Fyzioterapeut,15293,2016-08-08
3519,Fyzioterapeut,16098,2016-07-01
3520,Fyzioterapeut,16757,2016-04-01
3521,Fyzioterapeut,19183,2014-08-28
3522,Fyzioterapeut,19486,2015-10-01
3523,Fyzioterapeut,19899,2015-09-01
3524,Fyzioterapeut,21078,2015-04-23
3525,Fyzioterapeut,21263,2015-02-01
3526,Fyzioterapeut,21286,2015-03-15
3527,Fyzioterapeut,21561,2014-07-21
3528,Fyzioterapeut,22765,2014-07-01
3529,Fyzioterapeut,23019,2014-01-01
3530,Fyzioterapeut,23414,2014-01-01
3531,Fyzioterapeut,24440,2014-01-01
3532,Fyzioterapeut,24664,2013-01-01
3533,Fyzioterapeut,25830,2013-09-16
3534,Fyzioterapeut,29917,2012-01-01
3535,Fyzioterapeut,31377,2011-05-01
3536,Fyzioterapeut,31458,2011-03-01
3537,Fyzioterapeut,32233,2009-09-01
3538,Fyzioterapeut,32271,2011-01-01
3539,Fyzioterapeut,33442,2010-08-01
3540,Fyzioterapeut,33443,2010-08-01
3541,Fyzioterapeut,33980,2010-05-01
3542,Fyzioterapeut,33982,2010-05-01
3543,Fyzioterapeut,34287,2010-04-01
3544,Fyzioterapeut,34409,2010-04-01
3545,Fyzioterapeut,34484,2009-11-02
3546,Fyzioterapeut,34781,2010-03-08
3547,Fyzioterapeut,35062,2009-01-01
3548,Fyzioterapeut,35064,2009-01-01
3549,Fyzioterapeut,35136,2009-09-01
3550,Fyzioterapeut,35138,2009-09-01
3551,Fyzioterapeut,35151,2009-06-01
3552,Fyzioterapeut,35194,2009-10-01
3553,Fyzioterapeut,35200,2009-07-16
3554,Fyzioterapeut,35209,2009-07-16
3555,Fyzioterapeut,35655,2009-01-01
3556,Fyzioterapeut,35757,2008-03-17
3557,Fyzioterapeut,35882,2008-10-01
3558,Fyzioterapeut,36717,2008-09-15
3559,Fyzioterapeut,36866,2008-08-01
3560,Fyzioterapeut,37266,2008-01-01
3561,Fyzioterapeut,37380,2007-11-01
3562,Fyzioterapeut,37501,2007-01-01
3563,Fyzioterapeut,37520,2008-01-01
3564,Fyzioterapeut,39203,2007-06-20
3565,Fyzioterapeut,40610,2005-04-01
3566,Fyzioterapeut,40890,2006-01-01
3567,Fyzioterapeut,41080,2005-12-15
3568,Fyzioterapeut,41081,2005-12-15
3569,Fyzioterapeut,42316,2005-01-02
3570,Fyzioterapeut,42317,2005-01-02
3571,Fyzioterapeut,42360,2005-01-01
3572,Fyzioterapeut,45473,2002-12-01
3573,Fyzioterapeut,46045,2001-01-01
3574,Fyzioterapeut,46049,2001-01-01
3575,Fyzioterapeut,46056,2001-01-01
3576,Fyzioterapeut,49141,2000-03-01
3577,Fyzioterapeut,49156,2000-03-01
3578,Fyzioterapeut,53581,1993-08-01
3579,Fyzioterapeut,53621,1996-11-01
3580,Fyzioterapeut,54416,1994-02-01
3581,Fyzioterapeut,58195,1996-01-01
3582,Fyzioterapeut,58196,1993-01-01
3583,Fyzioterapeut,58641,1976-12-01
3584,Fyzioterapeut,58709,1976-12-01
3585,Fyzioterapeut,58726,1976-12-01
3586,Fyzioterapeut,59414,1989-03-01
3587,Fyzioterapeut,59418,1989-03-01
3588,Fyzioterapeut,59483,1976-12-01
3589,kardiologie,312,2021-07-29
3590,kardiologie,836,2021-05-12
3591,kardiologie,910,2021-06-01
3592,kardiologie,7678,2019-01-07
3593,kardiologie,11431,2017-11-01
3594,kardiologie,11599,2017-10-01
3595,kardiologie,14191,2016-10-01
3596,kardiologie,17730,2016-01-19
3597,kardiologie,19007,2012-12-03
3598,kardiologie,23016,2014-01-01
3599,kardiologie,24432,2014-01-01
3600,kardiologie,25848,2013-08-05
3601,kardiologie,27471,2013-01-01
3602,kardiologie,29732,2012-01-01
3603,kardiologie,34811,2010-02-10
3604,kardiologie,34887,2010-01-01
3605,kardiologie,35977,2009-01-01
3606,kardiologie,37068,2008-01-01
3607,kardiologie,37070,2008-01-01
3608,kardiologie,37281,2008-01-01
3609,kardiologie,37322,2008-01-01
3610,kardiologie,37323,2008-01-01
3611,kardiologie,37356,2007-05-01
3612,kardiologie,37685,2008-04-23
3613,kardiologie,39532,2007-01-01
3614,kardiologie,39536,2007-01-01
3615,kardiologie,40340,2004-08-01
3616,kardiologie,41035,2005-12-07
3617,kardiologie,41083,2005-09-01
3618,kardiologie,41517,2005-09-16
3619,kardiologie,41659,2005-07-01
3620,kardiologie,43541,2004-04-01
3621,kardiologie,45602,2002-04-01
3622,kardiologie,46804,1996-12-01
3623,kardiologie,49123,2000-03-01
3624,kardiologie,49153,2000-03-01
3625,kardiologie,50419,1993-10-15
3626,kardiologie,53623,1996-11-01
3627,kardiologie,56341,1993-11-01
3628,kardiologie,58627,1976-12-01
3629,kardiologie,58682,1976-12-01
3630,kardiologie,58693,1976-12-01
3631,kardiologie,59428,1976-12-01
3632,kardiologie,59448,1976-12-01
3633,kardiologie,59503,1976-12-01
3634,sexuologie,58600,1976-12-01
3635,soudní lékařství,58601,1976-12-01
3636,Dentální hygienistka,2879,2020-09-09
3637,Dentální hygienistka,3444,2020-06-10
3638,Dentální hygienistka,5370,2019-12-01
3639,Dentální hygienistka,5852,2019-09-11
3640,Dentální hygienistka,6639,2019-06-01
3641,Dentální hygienistka,8192,2019-01-01
3642,Dentální hygienistka,9094,2018-07-01
3643,Dentální hygienistka,12903,2018-03-01
3644,Dentální hygienistka,13842,2017-01-01
3645,Dentální hygienistka,17509,2015-12-16
3646,Dentální hygienistka,18526,2015-01-01
3647,Dentální hygienistka,25109,2013-11-01
3648,Dentální hygienistka,25157,2013-09-01
3649,Dentální hygienistka,35638,2009-01-01
3650,Fyzioterapeut,642,2021-06-01
3651,Fyzioterapeut,846,2021-05-12
3652,Fyzioterapeut,1095,2021-04-14
3653,Fyzioterapeut,1178,2021-03-30
3654,Fyzioterapeut,1572,2021-02-16
3655,Fyzioterapeut,1731,2021-03-01
3656,Fyzioterapeut,1812,2021-01-13
3657,Fyzioterapeut,1813,2021-01-13
3658,Fyzioterapeut,3635,2020-04-24
3659,Fyzioterapeut,4210,2020-04-01
3660,Fyzioterapeut,4211,2020-04-01
3661,Fyzioterapeut,8872,2018-07-30
3662,Fyzioterapeut,9660,2018-05-21
3663,Fyzioterapeut,11019,2018-01-01
3664,Fyzioterapeut,12579,2017-04-07
3665,Fyzioterapeut,13540,2017-01-01
3666,Fyzioterapeut,13722,2017-01-01
3667,Fyzioterapeut,14907,2016-09-01
3668,Fyzioterapeut,14966,2014-12-18
3669,Fyzioterapeut,14969,2015-11-01
3670,Fyzioterapeut,14997,2015-01-09
3671,Fyzioterapeut,15023,2014-07-10
3672,Fyzioterapeut,16715,2015-01-01
3673,Fyzioterapeut,16874,2016-04-01
3674,Fyzioterapeut,16878,2016-03-24
3675,Fyzioterapeut,16892,2016-01-01
3676,Fyzioterapeut,16893,2016-01-01
3677,Fyzioterapeut,18892,2015-01-01
3678,Fyzioterapeut,19047,2015-07-15
3679,Fyzioterapeut,22721,2014-01-01
3680,Fyzioterapeut,22722,2014-01-01
3681,Fyzioterapeut,27431,2013-04-01
3682,Fyzioterapeut,27442,2013-03-01
3683,Fyzioterapeut,29863,2012-03-14
3684,Fyzioterapeut,31187,2011-09-01
3685,Fyzioterapeut,32627,2011-01-01
3686,Fyzioterapeut,35598,2009-01-01
3687,Fyzioterapeut,36620,2008-01-01
3688,Fyzioterapeut,44998,1999-02-10
3689,Fyzioterapeut,46330,2000-07-01
3690,Fyzioterapeut,48487,1995-02-01
3691,Fyzioterapeut,49788,1995-04-01
3692,Fyzioterapeut,49795,1995-01-01
3693,Fyzioterapeut,54021,1992-09-01
3694,Fyzioterapeut,54024,1992-09-01
3695,Fyzioterapeut,56936,2020-07-21
3696,Fyzioterapeut,56937,1992-07-01
3697,Fyzioterapeut,57092,2001-04-01
3698,Fyzioterapeut,57199,2002-01-01
3699,Fyzioterapeut,60185,2014-01-01
3700,Fyzioterapeut,60194,1976-12-01
3701,kardiologie,6704,2019-05-01
3702,kardiologie,18920,2015-01-01
3703,kardiologie,18921,2015-01-01
3704,kardiologie,18922,2015-01-01
3705,kardiologie,21273,2014-01-01
3706,kardiologie,27454,2013-01-01
3707,kardiologie,27491,2013-01-01
3708,kardiologie,35612,2009-03-02
3709,kardiologie,57200,2002-02-01
3710,sexuologie,18873,2015-01-01
3711,soudní lékařství,18881,2015-01-01
3712,Dentální hygienistka,4677,2020-01-31
3713,Dentální hygienistka,11329,2017-11-06
3714,Dentální hygienistka,15698,2016-05-01
3715,Dentální hygienistka,18284,2015-12-04
3716,Dentální hygienistka,19037,2014-06-28
3717,Fyzioterapeut,1517,2021-03-01
3718,Fyzioterapeut,2256,2020-12-15
3719,Fyzioterapeut,2257,2020-12-15
3720,Fyzioterapeut,5159,2019-11-29
3721,Fyzioterapeut,5160,2019-11-29
3722,Fyzioterapeut,6568,2019-07-01
3723,Fyzioterapeut,6584,2019-07-01
3724,Fyzioterapeut,6585,2019-07-01
3725,Fyzioterapeut,6625,2019-01-01
3726,Fyzioterapeut,14171,1997-03-01
3727,Fyzioterapeut,15691,2016-05-01
3728,Fyzioterapeut,16976,2015-06-01
3729,Fyzioterapeut,20163,2008-04-01
3730,Fyzioterapeut,23913,2014-01-01
3731,Fyzioterapeut,27468,2013-04-01
3732,Fyzioterapeut,37193,2008-01-09
3733,Fyzioterapeut,42197,2005-04-01
3734,Fyzioterapeut,42200,2005-04-01
3735,Fyzioterapeut,44794,2003-05-01
3736,Fyzioterapeut,49030,2016-09-17
3737,Fyzioterapeut,49031,1994-08-01
3738,Fyzioterapeut,51202,1993-11-01
3739,kardiologie,43698,2004-03-01
3740,kardiologie,59720,1976-12-01
3741,Fyzioterapeut,414,2021-09-01
3742,Fyzioterapeut,11576,2017-09-01
3743,Fyzioterapeut,16049,2016-07-01
3744,Fyzioterapeut,19310,2014-12-23
3745,Fyzioterapeut,21088,2014-10-01
3746,Fyzioterapeut,34377,2010-02-04
3747,Fyzioterapeut,42230,2005-01-01
3748,Fyzioterapeut,51032,1995-11-01
3749,Fyzioterapeut,59357,1991-01-01
3750,kardiologie,5516,2020-01-01
3751,kardiologie,44087,2004-01-01
3752,kardiologie,46284,1999-06-01
3753,sexuologie,59383,1991-01-01
3754,sexuologie,59384,1991-01-01
3755,sexuologie,59385,1991-01-01
3756,Dentální hygienistka,2923,2020-08-25
3757,Dentální hygienistka,6528,2019-07-01
3758,Dentální hygienistka,10051,2018-03-07
3759,Dentální hygienistka,10155,2018-02-22
3760,Dentální hygienistka,12570,2017-03-27
3761,Dentální hygienistka,12792,2017-04-01
3762,Dentální hygienistka,16110,2016-08-01
3763,Dentální hygienistka,19077,2015-10-12
3764,Dentální hygienistka,19859,2014-03-20
3765,Dentální hygienistka,21759,2015-01-01
3766,Dentální hygienistka,28223,2013-01-01
3767,Dentální hygienistka,29629,2012-01-01
3768,Dentální hygienistka,33803,2010-04-01
3769,Dentální hygienistka,34981,2009-06-01
3770,Dentální hygienistka,59118,1992-01-01
3771,Fyzioterapeut,124,2021-08-30
3772,Fyzioterapeut,273,2021-06-29
3773,Fyzioterapeut,574,2021-06-09
3774,Fyzioterapeut,575,2021-06-09
3775,Fyzioterapeut,589,2021-05-21
3776,Fyzioterapeut,689,2021-06-01
3777,Fyzioterapeut,815,2021-05-14
3778,Fyzioterapeut,816,2021-05-14
3779,Fyzioterapeut,867,2021-03-31
3780,Fyzioterapeut,875,2021-04-26
3781,Fyzioterapeut,912,2021-02-25
